,day,open,high,low,close,volume
130,1991-06-25,133.480,133.490,132.170,133.490,162400
131,1991-06-26,134.830,134.830,133.490,134.830,340900
132,1991-06-27,136.040,136.190,134.830,136.190,449700
133,1991-06-28,137.410,137.560,136.190,137.560,493500
134,1991-07-01,136.640,138.620,136.560,136.850,2294000
135,1991-07-02,135.910,135.960,135.690,135.960,283800
136,1991-07-03,135.280,135.960,134.980,135.270,271500
137,1991-07-04,136.630,136.630,134.190,136.630,1339400
138,1991-07-05,136.010,137.680,135.900,135.960,1454000
139,1991-07-08,135.260,135.280,134.930,135.280,587400
140,1991-07-09,136.560,136.570,134.310,134.640,844200
141,1991-07-10,134.400,135.600,133.720,133.990,602300
142,1991-07-11,133.220,133.990,133.130,133.380,507300
143,1991-07-12,132.800,133.380,132.420,132.800,314400
144,1991-07-15,133.900,134.100,131.870,133.140,1193800
145,1991-07-16,134.390,134.470,133.140,134.470,279600
146,1991-07-17,135.810,135.810,135.390,135.810,66000
147,1991-07-18,137.170,137.170,135.810,137.170,84700
148,1991-07-19,137.660,138.540,136.660,136.700,1082300
149,1991-07-22,138.070,138.070,136.700,138.070,276400
150,1991-07-23,139.350,139.390,138.070,139.390,724100
151,1991-07-24,140.660,140.740,138.690,140.680,598800
152,1991-07-25,140.200,141.010,139.990,140.190,839000
153,1991-07-26,140.110,141.460,139.270,140.660,927900
154,1991-07-29,141.220,141.720,140.810,141.520,477100
155,1991-07-30,142.390,142.450,141.390,142.390,560100
156,1991-07-31,143.720,143.800,142.390,143.800,405100
157,1991-08-01,145.120,145.240,143.800,145.240,473100
158,1991-08-02,146.490,146.680,145.440,146.680,1174400
159,1991-08-05,148.060,148.150,146.680,148.150,512600
160,1991-08-06,149.620,149.620,148.150,149.620,200100
161,1991-08-07,150.930,151.120,149.620,151.120,110700
162,1991-08-08,152.570,152.610,151.120,152.610,195100
163,1991-08-09,153.900,154.100,152.610,154.100,371500
164,1991-08-12,155.340,155.540,154.100,155.540,391900
165,1991-08-13,156.870,157.070,155.540,157.070,2003900
166,1991-08-14,158.300,158.630,158.110,158.630,548000
167,1991-08-15,159.920,160.210,158.630,160.210,153700
168,1991-08-16,161.560,161.600,160.210,161.600,98400
169,1991-08-19,163.210,163.210,161.600,163.210,98500
170,1991-08-20,164.740,164.840,163.210,164.840,57300
171,1991-08-21,166.490,166.490,164.840,166.490,341100
172,1991-08-22,167.810,168.160,166.490,168.160,129600
173,1991-08-23,169.810,169.810,168.160,169.810,60500
174,1991-08-26,171.510,171.510,169.810,171.510,64300
175,1991-08-27,173.060,173.190,171.510,173.190,79600
176,1991-08-28,174.820,174.920,173.190,174.920,80400
177,1991-08-29,176.530,176.660,174.920,176.660,260800
178,1991-08-30,178.200,178.430,176.660,178.430,675900
179,1991-09-02,180.080,180.220,178.430,180.220,140800
180,1991-09-03,181.710,181.970,180.220,181.970,147500
181,1991-09-04,183.660,183.690,181.970,183.690,65000
182,1991-09-05,185.480,185.510,183.690,185.510,151400
183,1991-09-06,187.090,187.360,185.510,187.360,276500
184,1991-09-09,189.100,189.240,187.360,189.240,355200
185,1991-09-10,190.980,190.980,188.190,188.330,3343400
186,1991-09-11,187.290,187.290,186.860,187.220,2139200
187,1991-09-12,186.220,187.400,186.070,186.220,1969900
188,1991-09-13,188.000,188.040,185.010,187.790,3743400
189,1991-09-16,189.550,189.660,187.790,189.660,993300
190,1991-09-17,191.160,191.180,188.280,188.650,2882900
191,1991-09-18,187.260,188.590,187.180,187.630,1582200
192,1991-09-19,187.650,189.210,186.490,186.880,2343900
193,1991-09-20,185.770,187.210,185.660,185.920,1207500
194,1991-09-23,185.000,185.920,184.710,185.000,403400
195,1991-09-24,183.960,185.040,183.690,184.080,142600
196,1991-09-25,182.800,184.080,182.800,183.190,138900
197,1991-09-26,182.210,183.190,181.930,182.330,654100
198,1991-09-27,183.120,183.890,181.190,181.820,3372800
199,1991-09-30,180.280,181.950,180.270,180.920,2559400
200,1991-10-03,181.550,182.480,179.800,182.480,1874100
201,1991-10-04,184.290,184.290,183.590,184.290,736000
202,1991-10-07,185.950,186.000,185.410,186.000,1136900
203,1991-10-08,187.590,187.610,186.000,187.490,2374500
204,1991-10-09,188.490,189.120,186.310,189.120,2098900
205,1991-10-10,190.710,191.010,189.120,191.010,663800
206,1991-10-11,192.840,192.880,191.010,192.850,1098100
207,1991-10-14,194.060,194.690,192.320,194.670,2149300
208,1991-10-15,196.580,196.610,194.670,196.610,1100200
209,1991-10-16,198.510,198.570,196.610,198.570,956200
210,1991-10-17,200.500,200.510,198.570,200.510,607700
211,1991-10-18,202.500,202.510,200.510,202.510,296800
212,1991-10-21,204.530,204.530,202.510,204.530,353700
213,1991-10-22,206.060,206.530,204.530,206.530,212800
214,1991-10-23,208.060,208.250,206.530,208.250,262300
215,1991-10-24,210.200,210.200,208.250,210.070,1935700
216,1991-10-25,210.340,211.970,209.710,211.860,3265000
217,1991-10-28,213.500,213.980,211.860,213.980,321700
218,1991-10-29,215.630,215.780,213.980,215.780,269700
219,1991-10-30,216.370,216.430,215.780,216.430,238000
220,1991-10-31,218.590,218.600,216.430,218.600,392900
221,1991-11-01,220.710,220.720,218.600,220.720,590600
222,1991-11-04,222.770,222.770,220.790,222.770,447400
223,1991-11-05,224.440,224.650,222.770,224.650,280500
224,1991-11-06,226.830,226.880,224.650,226.880,284800
225,1991-11-07,228.930,228.930,226.880,228.930,483300
226,1991-11-08,230.990,231.220,228.930,231.220,1440600
227,1991-11-11,233.480,233.550,231.220,233.550,247400
228,1991-11-12,235.750,235.800,233.550,235.800,89500
229,1991-11-13,236.510,236.670,235.800,236.670,79900
230,1991-11-14,237.390,237.450,236.670,237.450,86200
231,1991-11-15,238.250,238.250,237.450,238.250,205800
232,1991-11-18,240.040,240.620,238.250,240.620,188500
233,1991-11-19,242.240,242.240,240.620,242.240,231000
234,1991-11-20,244.500,244.500,242.240,244.500,232500
235,1991-11-21,246.260,246.310,244.500,246.310,215500
236,1991-11-22,248.240,248.530,246.310,248.530,213300
237,1991-11-25,250.840,250.850,248.530,250.850,233100
238,1991-11-26,252.900,252.970,250.850,252.970,245400
239,1991-11-27,255.270,255.450,252.970,255.450,212000
240,1991-11-28,257.280,257.350,255.450,257.350,250200
241,1991-11-29,259.680,259.850,257.350,259.600,3369500
242,1991-12-02,261.780,262.190,259.670,262.190,1912800
243,1991-12-03,264.640,264.810,262.190,264.810,110100
244,1991-12-04,265.530,265.770,264.810,265.770,74200
245,1991-12-05,266.480,266.660,265.770,266.660,205000
246,1991-12-06,269.340,269.350,266.660,269.350,161300
247,1991-12-09,270.270,270.270,269.350,270.270,163100
248,1991-12-10,270.270,272.910,270.270,272.910,51600
249,1991-12-11,273.530,273.710,272.910,273.710,66900
250,1991-12-12,274.410,274.410,273.710,274.410,157700
251,1991-12-13,276.810,277.000,274.410,277.000,74600
252,1991-12-16,277.530,277.850,277.000,277.850,58000
253,1991-12-17,278.670,278.680,277.850,278.680,49300
254,1991-12-18,279.320,279.510,278.680,279.510,76000
255,1991-12-19,279.980,280.170,279.510,280.170,109400
256,1991-12-20,282.830,282.830,280.630,282.830,439300
257,1991-12-23,285.650,285.650,282.830,285.650,104600
258,1991-12-24,285.740,286.220,285.650,286.220,48600
259,1991-12-25,287.090,287.150,286.220,287.150,57300
260,1991-12-26,288.030,288.030,287.150,288.030,116800
261,1991-12-27,290.650,290.850,288.030,290.850,155100
262,1991-12-30,291.710,291.710,290.850,291.710,116500
263,1991-12-31,292.480,292.750,291.710,292.750,58400
264,1992-01-02,293.740,293.750,292.760,293.750,92800
265,1992-01-03,296.240,296.520,293.750,296.520,143600
266,1992-01-06,297.680,297.680,296.520,297.680,340000
267,1992-01-07,298.540,298.770,297.680,298.770,89200
268,1992-01-08,299.650,299.660,298.770,299.660,65900
269,1992-01-09,300.610,300.620,299.660,300.620,94300
270,1992-01-10,301.820,301.830,300.620,301.830,160500
271,1992-01-13,302.830,303.060,302.000,303.060,72500
272,1992-01-14,304.770,305.740,303.060,305.740,63200
273,1992-01-15,306.620,306.630,305.740,306.630,25900
274,1992-01-16,306.850,306.850,306.630,306.850,37800
275,1992-01-17,307.370,307.380,306.850,307.380,25000
276,1992-01-20,307.380,307.390,307.380,307.390,44500
277,1992-01-21,307.870,307.870,307.390,307.870,53400
278,1992-01-22,307.950,307.950,307.870,307.950,31200
279,1992-01-23,308.530,308.530,307.950,308.530,41300
280,1992-01-24,309.050,309.050,308.530,309.050,72200
281,1992-01-27,311.600,311.610,309.050,311.610,56200
282,1992-01-28,311.670,311.840,311.610,311.840,66400
283,1992-01-29,312.410,312.580,311.840,312.420,40100
284,1992-01-30,312.730,312.730,312.420,312.730,39100
285,1992-01-31,313.240,313.240,312.730,313.240,35400
286,1992-02-03,314.180,314.180,313.240,314.180,30500
287,1992-02-07,314.720,314.720,314.180,314.720,32700
288,1992-02-10,315.550,315.560,314.720,315.560,35400
289,1992-02-11,316.120,316.430,315.560,316.430,29600
290,1992-02-12,316.430,316.440,316.430,316.440,27000
291,1992-02-13,317.570,317.570,317.060,317.060,102000
292,1992-02-14,319.450,319.680,317.040,319.680,45700
293,1992-02-17,319.770,319.770,319.680,319.770,636900
294,1992-02-18,338.980,339.160,319.770,337.110,740700
295,1992-02-19,340.500,342.410,337.110,342.410,940100
296,1992-02-20,345.220,348.010,342.410,347.990,1034100
297,1992-02-21,358.910,359.930,347.990,359.590,1158200
298,1992-02-24,361.110,361.620,359.590,360.500,3015700
299,1992-02-25,359.660,361.290,357.070,360.370,486200
300,1992-02-26,359.850,360.760,359.270,360.100,575300
301,1992-02-27,361.000,363.030,360.100,362.450,952400
302,1992-02-28,364.150,364.670,362.450,364.660,986200
303,1992-03-02,365.150,365.390,364.660,365.390,340500
304,1992-03-03,366.790,367.250,365.390,367.000,298900
305,1992-03-04,367.560,368.280,366.950,368.320,561400
306,1992-03-05,369.310,369.880,368.110,369.760,836000
307,1992-03-06,370.790,371.760,369.760,371.760,523700
308,1992-03-09,372.260,374.060,371.880,373.530,2096800
309,1992-03-10,374.480,375.230,373.530,375.230,501100
310,1992-03-11,375.870,376.250,374.980,376.140,400100
311,1992-03-12,377.550,377.570,376.140,376.920,1032600
312,1992-03-13,376.580,377.190,376.380,376.380,252700
313,1992-03-16,377.000,377.420,376.380,377.050,264600
314,1992-03-17,377.500,377.840,377.030,377.490,89000
315,1992-03-18,377.940,378.320,377.490,377.660,402800
316,1992-03-19,377.260,377.960,376.210,377.310,1362800
317,1992-03-20,377.910,378.030,377.310,377.990,316000
318,1992-03-23,378.610,379.040,377.450,378.890,1029000
319,1992-03-24,378.530,379.500,378.050,378.690,437800
320,1992-03-25,378.330,379.020,378.120,378.120,1182000
321,1992-03-26,379.290,379.340,377.640,379.130,1022500
322,1992-03-27,379.650,380.790,379.130,380.770,189200
323,1992-03-30,381.540,381.560,380.760,381.440,1265500
324,1992-03-31,381.870,382.060,381.240,381.240,1739100
325,1992-04-01,381.550,381.850,381.010,381.010,406500
326,1992-04-02,381.470,381.580,381.010,381.120,167300
327,1992-04-03,381.440,381.570,381.120,381.330,170000
328,1992-04-06,381.970,382.080,381.330,381.470,529800
329,1992-04-07,381.950,382.100,381.470,381.930,1061300
330,1992-04-08,382.530,382.590,381.920,382.430,186600
331,1992-04-09,381.930,382.880,381.650,381.650,316800
332,1992-04-10,381.520,382.040,381.200,382.030,706600
333,1992-04-13,387.270,392.280,382.030,391.110,2059300
334,1992-04-14,393.100,400.610,391.100,400.610,941500
335,1992-04-15,400.350,406.720,398.230,406.720,1056600
336,1992-04-16,404.070,410.610,403.520,410.550,3921100
337,1992-04-17,408.560,414.420,406.190,414.420,1567800
338,1992-04-20,417.190,420.990,413.640,413.850,1017000
339,1992-04-21,417.990,421.550,402.890,410.060,5125700
340,1992-04-22,400.120,410.060,399.870,399.880,5059600
341,1992-04-23,407.130,408.860,394.600,407.250,5471800
342,1992-04-24,405.880,415.050,397.740,414.400,3470600
343,1992-04-27,422.450,424.920,413.470,424.580,3725700
344,1992-04-28,434.900,436.310,424.580,436.090,4239200
345,1992-04-29,445.250,446.120,436.090,444.160,5289900
346,1992-04-30,435.730,448.940,433.660,445.380,4570400
347,1992-05-04,454.860,456.240,445.380,453.620,6436200
348,1992-05-05,447.420,455.360,439.960,449.210,4935900
349,1992-05-06,449.780,454.080,446.390,449.960,3368700
350,1992-05-07,452.860,457.050,449.550,454.650,3441400
351,1992-05-08,461.050,468.420,454.650,468.110,4863400
352,1992-05-11,483.290,490.190,468.110,491.500,3095000
353,1992-05-12,502.800,506.680,491.500,506.530,3327800
354,1992-05-13,505.270,517.860,499.400,514.040,3389700
355,1992-05-14,514.480,523.500,511.910,523.360,3301000
356,1992-05-15,529.390,544.560,523.360,544.350,6328300
357,1992-05-18,560.090,571.850,544.350,571.820,2999200
358,1992-05-19,590.410,598.110,571.820,598.110,4779000
359,1992-05-20,617.280,623.880,598.110,616.990,6564600
360,1992-05-21,1260.320,1334.980,604.010,1266.490,8965700
361,1992-05-22,1306.370,1349.710,1262.440,1339.990,9372500
362,1992-05-25,1411.980,1428.790,1339.990,1421.570,8896900
363,1992-05-26,1332.390,1429.010,1291.000,1301.350,6812800
364,1992-05-27,1250.560,1285.610,823.360,1193.170,6452800
365,1992-05-28,1123.040,1184.180,1114.940,1160.170,4838900
366,1992-05-29,1243.650,1253.370,1154.010,1234.710,5161500
367,1992-06-01,1175.690,1249.580,1129.280,1183.240,3939400
368,1992-06-02,1155.880,1184.280,1138.580,1141.020,3403300
369,1992-06-03,1075.900,1141.020,1033.470,1059.070,4100200
370,1992-06-04,1087.490,1118.930,1050.450,1104.460,4318400
371,1992-06-05,1125.010,1143.070,1099.910,1105.760,4400700
372,1992-06-08,1092.070,1121.410,1085.190,1093.460,2874700
373,1992-06-09,1116.920,1144.390,1079.650,1126.620,3510000
374,1992-06-10,1199.230,1206.510,1134.730,1187.020,5873200
375,1992-06-11,1179.280,1188.680,1172.090,1178.300,3489700
376,1992-06-12,1164.120,1178.300,1153.970,1171.710,4720200
377,1992-06-15,1174.410,1181.860,1152.690,1171.850,3774700
378,1992-06-16,1171.290,1186.590,1166.260,1169.570,3515800
379,1992-06-17,1171.290,1186.590,1166.260,1169.570,3475500
380,1992-06-18,1167.160,1172.860,1158.320,1168.430,2910100
381,1992-06-19,1169.970,1171.940,1161.800,1171.940,2514600
382,1992-06-22,1173.680,1180.210,1165.740,1169.900,2792400
383,1992-06-23,1162.830,1172.460,1154.620,1158.170,1949000
384,1992-06-24,1150.890,1158.170,1144.460,1151.060,1697500
385,1992-06-25,1153.480,1160.230,1148.020,1160.230,1984600
386,1992-06-26,1164.290,1207.820,1160.230,1164.670,2906100
387,1992-06-29,1168.890,1173.490,1156.680,1169.510,5361000
388,1992-06-30,1186.620,1193.160,1169.510,1191.190,5897600
389,1992-07-01,1199.540,1215.130,1182.050,1194.180,5833000
390,1992-07-02,1187.300,1198.660,1179.860,1187.480,4651200
391,1992-07-03,1189.090,1193.390,1183.960,1189.160,7524500
392,1992-07-06,1197.760,1215.240,1190.270,1201.010,6378200
393,1992-07-07,1201.010,1206.910,1195.810,1206.460,6882600
394,1992-07-08,1192.370,1211.270,1182.720,1185.500,6804300
395,1992-07-09,1172.440,1187.180,1168.780,1178.530,5321600
396,1992-07-10,1175.140,1192.980,1166.450,1188.620,5814900
397,1992-07-13,1156.830,1198.900,1131.210,1136.330,5159500
398,1992-07-14,1124.650,1139.960,1110.190,1114.050,4446200
399,1992-07-15,1107.180,1135.570,1100.160,1107.690,4481200
400,1992-07-16,1114.130,1214.830,1108.230,1124.640,5046400
401,1992-07-17,1121.490,1134.320,1116.140,1125.560,6267100
402,1992-07-20,1100.600,1126.960,1094.810,1098.820,3169900
403,1992-07-21,1087.610,1096.490,1079.750,1082.390,3591200
404,1992-07-22,1059.220,1081.810,1034.910,1035.660,4734700
405,1992-07-23,1020.070,1033.750,961.610,1014.570,7701400
406,1992-07-24,1165.890,1178.900,1014.080,1142.020,5715500
407,1992-07-27,1169.420,1178.810,1108.050,1149.330,5956000
408,1992-07-28,1126.880,1148.630,1102.020,1105.950,7838700
409,1992-07-29,1078.310,1108.060,1047.030,1087.120,6898700
410,1992-07-30,1067.450,1087.360,1043.790,1057.400,9910800
411,1992-07-31,1045.670,1052.070,1032.540,1052.070,8714900
412,1992-08-03,1034.700,1060.360,1026.830,1031.550,6010300
413,1992-08-04,1018.300,1036.330,1016.160,1035.630,5247200
414,1992-08-05,1015.760,1038.300,1011.660,1012.550,6114600
415,1992-08-06,988.380,1010.760,983.220,1002.170,7255500
416,1992-08-07,1003.220,1006.110,995.710,1005.230,7825600
417,1992-08-10,992.730,1006.640,956.550,964.090,8178100
418,1992-08-11,926.810,961.610,797.600,863.410,10699900
419,1992-08-12,675.000,843.300,627.360,781.210,14483100
420,1992-08-13,797.170,890.060,745.620,850.940,11559400
421,1992-08-14,857.100,900.510,818.120,858.380,10440700
422,1992-08-17,898.660,940.760,858.380,939.460,11335700
423,1992-08-18,954.890,999.690,921.980,933.440,14849400
424,1992-08-19,920.660,951.160,888.230,939.510,7595200
425,1992-08-20,930.700,946.730,918.650,932.320,16056500
426,1992-08-21,916.990,938.370,912.890,916.250,17056700
427,1992-08-24,888.950,920.850,881.330,884.100,9934700
428,1992-08-25,868.100,887.490,848.050,849.570,8466200
429,1992-08-26,841.420,877.250,827.360,877.250,12615300
430,1992-08-27,874.750,880.020,861.640,863.770,5425800
431,1992-08-28,851.600,866.980,825.010,848.200,7488400
432,1992-08-31,833.500,848.400,823.020,823.270,5429600
433,1992-09-01,826.960,832.840,807.370,824.960,7869400
434,1992-09-02,803.830,826.680,783.960,787.670,9392400
435,1992-09-03,749.220,781.330,742.740,764.110,16373000
436,1992-09-04,759.540,776.180,749.460,753.580,9877200
437,1992-09-07,745.690,788.150,700.790,702.830,8710500
438,1992-09-08,653.360,702.830,595.420,640.120,10063400
439,1992-09-09,613.440,643.770,608.060,635.740,11190800
440,1992-09-10,643.210,695.180,622.010,692.780,11310900
441,1992-09-11,773.220,789.180,719.390,776.290,11729400
442,1992-09-14,762.820,793.360,714.930,734.980,13727000
443,1992-09-15,727.110,751.220,694.320,738.160,11937300
444,1992-09-16,762.290,776.680,738.160,769.040,14392600
445,1992-09-17,770.650,779.560,751.080,761.720,9418100
446,1992-09-18,715.890,761.720,715.890,754.400,6170700
447,1992-09-21,740.970,760.130,730.300,733.440,8172800
448,1992-09-22,730.710,736.900,716.230,722.700,6955200
449,1992-09-23,719.410,725.590,708.500,712.370,6559000
450,1992-09-24,720.510,735.490,709.630,730.570,7778700
451,1992-09-25,730.280,735.750,723.560,729.790,7653600
452,1992-09-28,724.450,729.790,721.190,724.700,4255700
453,1992-09-29,719.990,728.420,707.820,710.630,6483000
454,1992-09-30,703.630,710.630,698.910,702.320,8977800
455,1992-10-05,676.470,702.320,668.900,679.620,9411600
456,1992-10-06,682.920,692.620,664.270,674.240,7161300
457,1992-10-07,676.560,676.840,664.430,665.260,5383000
458,1992-10-08,648.960,671.670,640.220,643.690,8453200
459,1992-10-09,664.440,668.730,643.680,660.290,9394700
460,1992-10-12,687.450,713.770,661.990,690.570,11075200
461,1992-10-13,694.100,701.300,669.560,673.990,11223800
462,1992-10-14,661.070,673.940,648.840,663.750,10552500
463,1992-10-15,654.330,667.000,650.920,663.530,7575800
464,1992-10-16,664.000,668.570,661.200,664.750,6885100
465,1992-10-19,643.800,667.460,632.400,632.400,8103900
466,1992-10-20,634.430,663.650,604.500,616.290,9460900
467,1992-10-21,597.150,616.290,577.230,585.700,9192700
468,1992-10-22,557.030,584.910,535.790,539.800,13872800
469,1992-10-23,534.410,577.520,524.070,559.730,11498100
470,1992-10-26,539.500,561.500,504.810,506.940,12565700
471,1992-10-27,465.750,506.280,448.280,450.280,14138800
472,1992-10-28,466.730,470.980,447.930,463.210,11631100
473,1992-10-29,468.720,484.510,455.220,484.250,12405900
474,1992-10-30,494.660,507.250,484.450,507.250,14651000
475,1992-11-02,471.180,508.810,465.550,477.610,12622600
476,1992-11-03,481.340,487.070,465.600,479.810,12554300
477,1992-11-04,474.820,481.600,465.090,469.900,12859000
478,1992-11-05,460.960,470.890,457.030,462.630,9546400
479,1992-11-06,460.540,468.590,455.730,457.050,7379100
480,1992-11-09,439.810,459.040,424.680,428.610,9562200
481,1992-11-10,404.490,428.340,391.170,400.530,12466100
482,1992-11-11,402.790,410.160,388.320,410.160,10491400
483,1992-11-12,408.420,416.220,402.330,415.790,12112000
484,1992-11-13,418.490,421.670,413.300,414.090,11676300
485,1992-11-16,402.020,415.640,397.630,399.320,10707400
486,1992-11-17,390.090,399.080,386.850,393.520,10076200
487,1992-11-18,400.010,407.610,389.590,407.610,9328500
488,1992-11-19,409.610,412.230,395.160,398.950,11503000
489,1992-11-20,394.900,401.440,394.310,401.440,8647700
490,1992-11-23,404.050,410.570,401.820,410.390,13331400
491,1992-11-24,414.840,448.440,410.810,440.040,17509500
492,1992-11-25,485.160,571.630,441.540,571.630,30292800
493,1992-11-26,674.740,752.320,562.010,562.010,38763300
494,1992-11-27,593.680,682.400,490.540,637.670,26691500
495,1992-11-30,682.080,727.130,637.670,724.600,37065500
496,1992-12-01,718.990,749.890,713.850,716.740,21540400
497,1992-12-02,694.880,722.200,690.630,722.200,18142100
498,1992-12-03,760.650,826.060,739.030,808.200,30101400
499,1992-12-04,833.230,841.020,807.020,807.020,30575300
500,1992-12-07,765.870,803.120,757.340,793.250,25074200
501,1992-12-08,796.630,811.570,743.900,753.940,43366000
502,1992-12-09,737.940,752.890,661.660,676.450,27620400
503,1992-12-10,668.460,693.410,592.780,625.230,22743900
504,1992-12-11,664.610,735.620,628.910,722.280,30749000
505,1992-12-14,741.060,748.190,668.070,705.070,18814100
506,1992-12-15,699.830,713.900,682.240,682.240,14170300
507,1992-12-16,671.450,690.250,663.170,685.820,12133100
508,1992-12-17,689.140,707.820,685.650,707.820,11680200
509,1992-12-18,715.720,721.260,690.450,698.130,10233600
510,1992-12-21,709.870,731.680,697.700,731.680,27703700
511,1992-12-22,731.580,731.900,724.740,725.780,18332200
512,1992-12-23,723.840,736.270,721.440,732.050,11315900
513,1992-12-24,731.550,758.590,731.310,758.590,16675200
514,1992-12-25,768.680,781.360,761.890,764.280,26168700
515,1992-12-28,764.430,772.290,756.890,757.310,15216700
516,1992-12-29,759.540,769.610,754.540,768.910,14986400
517,1992-12-30,775.070,777.430,767.070,767.520,15273500
518,1992-12-31,765.860,784.030,765.410,780.390,13551100
519,1993-01-04,784.130,816.640,777.160,814.040,18385000
520,1993-01-05,813.340,859.190,843.160,847.440,34009800
521,1993-01-06,881.000,883.420,843.160,847.440,40287100
522,1993-01-07,855.800,868.970,849.530,868.970,26844700
523,1993-01-08,882.570,893.860,878.330,889.470,37343200
524,1993-01-11,913.440,977.420,901.470,977.420,63885100
525,1993-01-12,1001.930,1028.430,982.150,987.260,62439900
526,1993-01-13,996.410,1024.050,973.300,1024.050,39530700
527,1993-01-14,1053.910,1088.600,1036.030,1086.430,63840400
528,1993-01-15,1083.600,1099.830,1054.460,1063.760,46630300
529,1993-01-18,1067.980,1078.030,1052.800,1055.320,33836900
530,1993-01-19,1053.520,1064.080,991.830,991.830,33261000
531,1993-01-20,990.090,1050.110,984.740,1043.310,25837600
532,1993-01-21,1051.600,1077.820,1046.180,1074.260,30186400
533,1993-01-22,1074.360,1109.590,1073.640,1100.310,32564300
534,1993-01-27,1126.370,1162.440,1113.570,1162.440,47263200
535,1993-01-28,1182.390,1186.210,1146.900,1150.370,46010100
536,1993-01-29,1156.840,1198.480,1140.240,1198.480,52009700
537,1993-02-01,1242.350,1278.500,1222.180,1278.500,68344100
538,1993-02-02,1292.400,1325.240,1291.990,1310.580,61441300
539,1993-02-03,1321.630,1326.190,1265.700,1300.560,56056600
540,1993-02-04,1323.130,1371.580,1297.460,1371.580,55691600
541,1993-02-05,1371.340,1404.640,1325.850,1332.960,65156400
542,1993-02-08,1339.590,1393.340,1334.190,1393.170,62254100
543,1993-02-09,1427.330,1483.520,1426.480,1474.920,76479200
544,1993-02-10,1500.520,1528.510,1448.070,1454.460,78879600
545,1993-02-11,1495.920,1497.010,1364.670,1397.380,73165800
546,1993-02-12,1378.200,1458.760,1352.270,1458.760,85377900
547,1993-02-15,1544.100,1536.820,1499.100,1536.820,71643700
548,1993-02-16,1555.150,1558.950,1504.360,1513.480,49370700
549,1993-02-17,1515.250,1533.580,1502.880,1504.000,37401700
550,1993-02-18,1503.720,1538.610,1497.790,1508.220,44231600
551,1993-02-19,1471.560,1514.460,1441.070,1499.740,50456900
552,1993-02-22,1487.840,1527.130,1453.310,1456.290,47799900
553,1993-02-23,1420.630,1466.070,1346.150,1367.360,47146300
554,1993-02-24,1310.040,1346.480,1196.470,1264.960,72096000
555,1993-02-25,1271.200,1421.350,1261.760,1410.360,59558300
556,1993-02-26,1436.990,1444.050,1320.890,1339.880,65026200
557,1993-03-01,1328.220,1339.100,1199.730,1199.730,42590100
558,1993-03-02,1207.570,1285.170,1186.340,1245.110,39995600
559,1993-03-03,1263.740,1267.540,1220.030,1231.770,19353900
560,1993-03-04,1231.920,1244.650,1131.290,1159.130,27796700
561,1993-03-05,1116.410,1180.580,1026.180,1109.540,48499200
562,1993-03-08,1133.520,1325.490,1133.460,1209.650,75931400
563,1993-03-09,1160.130,1209.660,1129.810,1137.790,39165800
564,1993-03-10,1099.520,1190.330,1089.360,1188.970,30179000
565,1993-03-11,1219.470,1261.800,1196.250,1261.800,44817800
566,1993-03-12,1280.370,1286.070,1231.390,1236.370,40211000
567,1993-03-15,1226.660,1241.040,1171.730,1171.730,25675500
568,1993-03-16,1167.910,1222.550,1155.100,1222.550,24317400
569,1993-03-17,1238.800,1239.330,1193.590,1202.850,16570700
570,1993-03-18,1203.200,1206.590,1171.430,1184.480,17671500
571,1993-03-19,1188.370,1207.560,1171.730,1174.990,26366300
572,1993-03-22,1148.290,1179.050,1036.920,1036.920,37713800
573,1993-03-23,1035.600,1035.630,958.420,971.250,35024800
574,1993-03-24,965.580,996.580,956.970,956.970,22016900
575,1993-03-25,963.530,965.960,913.740,945.420,21946500
576,1993-03-26,969.240,1039.760,945.930,1039.760,51256800
577,1993-03-29,1008.400,1047.880,961.490,970.450,24421700
578,1993-03-30,973.080,992.110,958.050,958.050,27161600
579,1993-03-31,953.290,957.940,918.400,925.910,23505600
580,1993-04-01,921.590,949.770,915.590,947.230,13829400
581,1993-04-02,953.510,968.050,940.550,944.010,18497800
582,1993-04-05,945.580,947.900,924.490,947.870,18006000
583,1993-04-06,949.810,1064.870,949.050,1059.620,53894300
584,1993-04-07,1108.640,1158.740,1076.450,1099.620,101968400
585,1993-04-08,1322.070,1340.910,1236.460,1243.020,104426900
586,1993-04-09,1322.070,1340.910,1236.460,1243.020,106908500
587,1993-04-12,1254.620,1276.410,1195.570,1203.540,63895800
588,1993-04-13,1204.750,1297.840,1201.070,1297.360,66812100
589,1993-04-14,1304.330,1341.190,1247.830,1272.390,88080900
590,1993-04-15,1265.300,1298.340,1255.940,1278.840,59730500
591,1993-04-16,1282.790,1287.080,1211.830,1214.750,65147000
592,1993-04-19,1203.850,1241.860,1185.760,1223.220,47857700
593,1993-04-20,1257.100,1257.100,1233.720,1235.520,45007400
594,1993-04-21,1234.710,1243.470,1220.090,1222.560,28027500
595,1993-04-22,1227.100,1267.350,1220.270,1267.350,34489200
596,1993-04-23,1288.510,1295.760,1255.870,1260.250,55684900
597,1993-04-26,1298.920,1345.730,1282.540,1345.610,77438500
598,1993-04-27,1379.430,1391.420,1360.830,1363.440,91152800
599,1993-04-28,1371.100,1382.830,1357.910,1372.500,68809400
600,1993-04-29,1377.040,1392.620,1348.380,1349.680,50255400
